0	-0.4036
11	-0.1164
22	0.0145
33	0.1882
44	-0.1855
55	0.1900
66	0.4500
77	0.2318
88	-0.3745
99	-0.1564
110	0.0927
121	0.3364
132	-0.0482
143	0.1309
154	0.4073
165	0.0327
176	0.2245
187	0.0691
198	0.2464
209	0.0827
220	-0.1173
231	-0.0600
242	0.2482
253	0.2691
264	-0.0000
275	0.0855
286	0.1282
297	0.0482
308	-0.0918
319	0.0718
330	-0.0909
341	-0.0482
352	0.2473
363	-0.4727
374	0.4073
385	0.3600
396	0.1191
407	0.2064
418	0.4327
429	0.9609
440	-0.1345
451	-0.0355
462	0.0245
473	0.1273
484	-0.3645
495	0.7018
