0	0.3891
11	0.0582
22	-0.1236
33	1.2827
44	0.1636
55	0.1055
66	0.1973
77	0.1527
88	-0.2791
99	-0.1209
110	-0.1682
121	-0.3409
132	-0.4736
143	0.4718
154	0.2300
165	0.2336
176	0.0218
187	-0.1618
198	-0.0127
209	0.3864
220	0.2409
231	0.2236
242	-0.2545
253	-0.5045
264	0.0736
275	-0.2736
286	-0.1791
297	-0.0618
308	0.6245
319	0.7191
330	0.3700
341	0.0391
352	0.4391
363	-0.5309
374	-0.2927
385	0.8627
396	0.1536
407	-0.4309
418	0.4918
429	-0.1164
440	0.0118
451	-0.1636
462	0.1800
473	-0.1600
484	-0.2545
495	0.2736
506	0.0291
517	0.0136
528	-0.3218
539	-0.2827
550	-0.3000
561	-0.2691
572	0.0218
583	0.4527
594	-0.3873
605	0.4682
616	0.1055
627	0.1745
638	1.3791
649	0.8136
660	0.7864
671	-0.0682
682	-0.2709
693	-0.3709
704	0.2127
715	-0.2800
726	0.3818
737	-0.0100
748	-0.2155
759	-0.1473
770	0.3700
781	-0.0664
792	0.2618
803	0.0100
814	-0.3364
825	-0.0445
836	0.1536
847	-0.1827
858	0.1982
869	0.0164
880	0.5418
891	0.5009
902	-0.2018
913	-0.2209
924	-0.0582
935	0.0427
946	0.4491
957	0.2055
968	0.4891
979	0.2045
990	-0.4382
1001	0.3127
1012	0.4164
1023	0.0573
1034	-0.1391
1045	0.1718
1056	0.0555
1067	0.8400
1078	-0.3055
1089	-0.3609
1100	-0.1373
1111	0.1327
