0	0.3127
11	0.5755
22	0.3800
33	0.7545
44	0.1355
55	0.3664
66	0.3055
77	0.5791
88	0.6864
99	0.4991
110	0.4136
121	0.7009
132	0.3564
143	-0.4055
154	0.6345
165	0.0009
176	0.2309
187	-0.0564
198	-0.1245
209	0.3545
220	0.7727
231	-0.3227
242	-0.1318
253	-0.0645
264	-0.0373
275	0.0655
286	-0.0355
297	-0.2564
308	0.4382
319	-0.1909
330	0.2164
341	0.2000
352	0.2609
363	-0.4445
374	0.0100
385	-0.2455
396	0.4418
407	-0.2700
418	0.3855
429	0.7264
440	-0.0764
451	-0.0009
462	-0.3136
473	0.2936
484	0.2655
495	-0.1491
506	0.1182
517	0.4500
528	-0.0918
539	0.0445
550	-0.2673
561	0.1036
572	-0.1364
583	0.1127
594	-0.1782
605	0.2718
616	-0.0564
627	0.0873
638	0.1164
649	-0.0618
