0	0.0209
11	0.1509
22	0.1909
33	0.1364
44	0.1255
55	0.0482
66	-0.2400
77	-0.1027
88	0.1273
99	0.3373
110	-0.0364
121	-0.0355
132	0.0336
143	0.1355
154	0.1373
165	0.2191
176	-0.1555
187	-0.0482
198	0.1182
209	0.3055
220	0.0418
231	0.1527
242	0.1273
253	-0.1000
264	-0.0764
275	0.1927
286	0.1700
297	-0.1764
308	0.0282
319	-0.0573
330	-0.1718
341	-0.0818
352	0.0745
363	0.0973
374	0.2091
385	0.0827
396	0.0782
407	-0.4527
418	-0.0873
429	0.1036
440	-0.3164
451	0.1227
462	-0.2509
473	-0.0509
484	-0.1336
495	0.0109
506	-0.1245
517	-0.2409
528	-0.0318
539	-0.2918
550	-0.1355
561	-0.0345
572	0.0564
583	-0.5118
594	-0.1873
605	-0.3536
616	-0.1518
627	0.0618
638	0.0727
649	-0.1464
660	-0.3055
671	-0.0309
