0	0.0945
11	-0.0036
22	0.1027
33	0.1464
44	0.1900
55	-0.0445
66	-0.3409
77	0.1773
88	0.0445
99	0.0155
110	0.1264
121	0.0891
132	-0.1364
143	0.5155
154	0.2918
165	0.2855
176	-0.0736
187	0.0418
198	0.1164
209	0.2173
220	-0.0845
231	0.0691
242	0.1209
253	0.0336
264	0.3727
275	0.1982
286	-0.0445
297	0.2400
308	0.0745
319	0.0136
330	0.2609
341	-0.0800
352	-0.1282
363	-0.0791
374	0.0855
385	0.1318
396	0.2082
407	0.0173
418	0.1455
429	0.2436
440	0.2809
451	0.3745
462	0.0491
473	0.1418
484	-0.0155
495	-0.1545
506	0.1636
517	0.0536
528	0.1955
539	-0.1891
550	0.1082
561	0.0509
572	0.2809
583	-0.1164
594	0.1618
605	-0.2145
616	0.3236
627	0.0945
638	0.2709
649	0.2273
660	0.6955
671	0.1218
682	0.0073
693	0.1936
704	0.1191
715	0.4582
