0	-0.3155
11	-0.0336
22	-0.0218
33	-0.2145
44	-0.3173
55	-0.4400
66	-0.1791
77	-0.0109
88	0.0227
99	-0.1718
110	-0.0682
121	0.0236
132	-0.3609
143	-0.1445
154	-0.3373
165	-0.2764
176	-0.1545
187	-0.3691
198	-0.2100
209	0.1145
220	-0.1036
231	-0.1773
242	-0.0673
253	-0.3709
264	-0.0027
275	0.1400
286	0.1400
297	-0.0055
308	-0.2709
319	0.2882
330	-0.1282
341	-0.3418
352	-0.0345
363	-0.1018
374	-0.1218
385	-0.4845
396	-0.2873
407	-0.2618
418	-0.1182
429	-0.5355
440	-0.3527
451	-0.0891
462	-0.2300
473	-0.6264
484	-0.1091
495	0.2800
