0	-0.0955
11	0.3200
22	0.3736
33	0.3155
44	0.0136
55	0.1436
66	-0.3882
77	-0.0491
88	0.3445
99	-0.5618
110	0.3064
121	0.2855
132	0.1400
143	0.3473
154	-0.2309
165	0.4536
176	0.0455
187	-0.2236
198	0.0391
209	0.3536
220	0.1718
231	-0.0591
242	0.3309
253	0.0682
264	-0.1564
275	-0.3091
286	-0.1191
297	1.1536
308	0.0527
319	-0.1445
330	-0.1755
341	-0.0018
352	-0.2782
363	-0.0309
374	0.2864
385	0.0436
396	-0.0027
407	-0.0727
418	-0.1618
429	0.0964
440	0.4573
451	0.3155
462	-0.1491
473	-0.3882
484	0.3082
495	0.4691
506	-0.4018
517	-0.1918
528	0.2891
539	0.0573
550	-0.2173
561	0.0491
572	0.2073
583	0.5327
594	0.3273
605	0.0900
616	-0.1564
627	0.2736
638	0.0455
649	0.5991
660	0.4464
671	0.5855
682	0.5109
693	-0.1691
704	0.2445
715	-0.2136
726	0.3673
737	-0.1764
748	0.1727
759	0.2936
770	-0.3255
781	0.2745
792	-0.3727
803	0.7509
814	0.1145
825	0.5500
836	-0.2445
847	0.0891
858	0.1118
869	-0.0773
880	0.1564
891	0.6209
902	0.1991
913	0.6491
924	0.3627
935	0.1409
946	0.7573
957	-0.1018
968	0.0064
979	-0.0100
990	0.0127
1001	0.1355
1012	0.2200
1023	0.4027
1034	1.0200
1045	0.5500
1056	-0.0364
