0	0.4973
11	0.5218
22	0.1309
33	0.4818
44	-0.0545
55	0.0691
66	0.5900
77	0.0545
88	0.0936
99	0.5064
110	-0.1955
121	0.9409
132	0.1264
143	0.0936
154	0.0236
165	0.0155
176	-0.3382
187	0.5082
198	0.2827
209	0.3536
220	0.5500
231	0.6027
242	0.3082
253	0.2245
264	0.5900
275	0.5300
286	0.4591
297	0.5682
308	0.5818
319	-0.0009
330	0.3855
341	0.4518
352	0.0964
363	0.1645
374	0.3927
385	0.5145
396	0.8600
407	0.6845
418	0.5782
429	0.2964
440	0.2000
451	-0.0273
462	-0.3027
473	0.2327
484	0.5636
495	0.4555
506	0.5209
517	0.2436
528	0.0400
539	-0.1227
550	0.0464
561	0.0555
572	-0.2927
583	0.3518
594	-0.1236
605	0.4709
616	0.0673
627	0.0545
638	0.1382
649	0.1473
660	-0.1973
671	0.3027
682	-0.0800
693	0.4445
704	0.0264
715	0.0045
726	-0.0718
