0	-0.8791
11	0.3345
22	0.3127
33	0.2291
44	0.6055
55	0.4273
66	0.0327
77	0.1682
88	0.4527
99	0.0782
110	0.3391
121	-0.0791
132	0.1682
143	0.2427
154	-0.3400
165	0.2682
176	0.2355
187	0.1191
198	0.3873
209	0.2300
220	0.2336
231	0.3073
242	0.5291
253	-0.1682
264	-0.0500
275	0.1227
286	0.0755
297	0.2345
308	-0.0427
319	0.2682
330	0.5409
341	0.2773
352	0.5364
363	0.0555
374	0.0482
385	0.1891
396	0.2964
407	0.4145
418	0.5364
429	0.0491
440	0.1000
451	0.2664
462	0.2182
473	-0.0318
484	0.0364
495	0.1118
506	0.0382
517	0.4345
528	-0.1527
539	-0.1582
550	0.0173
561	0.2727
572	0.4536
583	0.0173
594	0.4164
605	0.1845
616	-0.0936
627	0.1782
638	0.0236
649	-0.1464
660	0.7000
671	0.1309
682	0.4464
693	-0.0736
704	-0.1418
715	0.2082
726	0.5873
737	0.5936
748	0.0600
759	0.1973
770	0.3882
781	0.0409
792	0.8400
803	0.0882
814	0.2464
825	0.0918
836	0.6427
847	0.4409
858	0.4936
869	0.3764
880	0.4245
891	0.4155
902	0.1127
913	0.3436
924	-0.3327
935	0.1900
946	0.0236
957	0.1600
968	0.7573
979	0.1409
990	0.0245
1001	0.3045
1012	-0.2627
1023	0.3700
1034	-0.1600
1045	-0.0800
1056	0.4736
1067	-0.4027
1078	0.1718
1089	0.0800
1100	-0.1100
1111	0.2527
1122	0.6409
1133	-0.3064
1144	0.3155
1155	-0.1382
1166	0.2364
1177	0.3873
1188	-0.0745
1199	0.3491
1210	0.2664
1221	0.5382
1232	0.4455
1243	0.0109
1254	0.7509
1265	0.0864
1276	-0.2118
1287	0.3118
1298	0.0300
1309	0.3827
1320	0.2418
1331	0.3709
1342	-0.0427
1353	0.4382
1364	-0.1300
1375	0.2482
1386	0.0545
1397	0.2173
1408	0.4455
1419	0.3800
1430	-0.1900
1441	-0.0927
1452	0.0336
1463	-0.0018
1474	0.0455
1485	-0.0882
1496	0.4245
1507	0.0773
1518	0.3482
1529	0.6655
1540	-0.0491
1551	0.1745
1562	0.1291
1573	0.3755
1584	-0.0391
1595	0.0391
1606	0.3155
1617	0.2373
1628	0.5300
1639	-0.0500
1650	0.2436
1661	0.2045
1672	0.3336
1683	0.5064
1694	0.0436
1705	0.2655
1716	0.3618
1727	-0.0864
1738	-0.3145
1749	0.6345
1760	0.0555
1771	0.1445
1782	0.0645
