0	0.0400
11	0.3091
22	0.0773
33	0.1409
44	0.2682
55	-0.0018
66	0.4200
77	-0.3591
88	-0.1182
99	0.2136
110	0.0727
121	-0.1245
132	0.1291
143	0.0218
154	0.1764
165	0.0245
176	0.3255
187	0.3491
198	0.3345
209	0.2345
220	-0.1336
231	0.0400
242	-0.0855
253	0.1909
264	0.1982
275	-0.0209
286	0.2518
297	-0.3382
308	0.0573
319	-0.0173
330	-0.0882
341	0.1573
352	0.0255
363	0.1464
374	-0.0318
385	0.3273
396	0.1073
407	0.1318
418	0.1218
429	-0.1491
440	-0.3255
451	0.0455
462	-0.1482
473	0.2518
484	-0.2564
495	-0.0545
506	-0.2364
517	0.1082
528	0.2409
539	0.0400
550	0.1555
561	0.1473
572	0.2018
